101	10	0.09962768891340323
101	63	0.10307501378929948
102	35	0.09985371969908054
102	88	0.10960573976037892
103	101	0.025601773648648598
103	102	0.021695523648648674
104	18	0.10251600284495022
104	103	0.008970483641536298
105	16	0.019344810235767666
105	48	0.01443897354801612
106	41	0.024951867189770403
106	73	0.01558867335077014
107	14	0.02226700205640418
107	36	0.02503029524089312
108	105	0.008875204187704218
108	107	0.0012599309474309178
109	97	0.03172625750750753
109	106	0.002057526276276256
110	108	0.0038742218341937112
110	109	0.003727129517157639
111	56	0.021417191339066294
111	110	0.008565916769041816
112	32	0.04375145619757692
112	111	0.004390435694314965
113	86	0.01642417308296667
113	112	0.008069070160276581
114	75	0.018400362678855392
114	113	0.00387581975357704
115	5	0.030593302565958755
115	31	0.05048777851512233
116	54	0.025327344004395944
116	114	0.005975443157766221
117	4	0.015806375401697426
117	42	0.011220651625329602
118	30	0.03051554158324995
118	82	0.01678175571404735
119	77	0.02542798841321796
119	116	0.0039744609111063735
120	45	0.023669362598357842
120	118	0.0033576644286691867
121	7	0.004097053596565296
121	117	0.00603808153856984
122	61	0.022387241137241245
122	92	0.018153299403299298
123	3	0.019383827958303623
123	115	0.011021577447101777
124	62	0.029257020692567658
124	120	0.006215952280405314
125	34	0.034770778881711095
125	123	0.002391383280451069
126	121	0.005130410503343631
126	122	0.004160130037196912
127	119	0.009687463800470348
127	124	0.0031332182096647804
128	125	0.003474142236495427
128	126	0.002543594249991059
129	127	0.0014060885749728408
129	128	0.001118210015609934
130	6	0.017083221447500466
130	129	0.003843382952309498
131	79	0.029452725700050905
131	130	0.0009889708793409877
132	85	0.05718561428696357
132	131	0.06757271948626278
133	8	0.05769269413678588
133	132	0.011416011126094208
134	55	0.09460689362270167
134	133	0.05543092343019107
135	38	0.06626344049299085
135	90	0.09589872166917132
136	2	0.0891601942169569
136	65	0.07975872470196202
137	47	0.09516770047734069
137	136	0.006183650874010654
138	134	0.05170113373816826
138	137	0.00270160426594912
139	135	0.022074219987199103
139	138	0.0034877055400126915
140	91	0.07675817435452878
140	93	0.05837696078060636
141	139	0.01955521806644036
141	140	0.018028403706119557
142	59	0.09139113032800884
142	141	0.032197270590075364
143	13	0.11256028573715546
143	53	0.09014241696554726
144	21	0.18275383883670746
144	89	0.1415704854876169
145	24	0.08853070033682481
145	142	0.038355010198997896
146	143	0.01973027907300516
146	145	0.0023453917234664973
147	83	0.09797577563045927
147	146	0.013936683504596273
148	9	0.0794850868969035
148	46	0.09619058877877218
149	29	0.12433291220181697
149	99	0.06485627698737223
150	40	0.10922867406552099
150	87	0.07320375836691144
151	20	0.08167891039068363
151	49	0.08048325177147854
152	28	0.13877795757474123
152	69	0.09770852891174525
153	12	0.09176541568949972
153	78	0.07715350322941919
154	51	0.11128622046014569
154	149	0.02047053629661108
155	147	0.03497279696944527
155	150	0.020738680220005377
156	39	0.07533616329807297
156	151	0.01588005291814326
157	155	0.011990013815213297
157	156	0.008003252627929707
158	154	0.017265747243571633
158	157	0.0047804062655619345
159	96	0.1628202087271053
159	158	0.00509306039862531
160	152	0.027691289386244062
160	153	0.028051953856999167
161	159	0.012592319687921157
161	160	0.008775275566245562
162	104	0.11070285159808782
162	144	0.028655256510020294
163	37	0.13290423082639444
163	161	0.027025524921527933
164	66	0.06280484529190543
164	100	0.0588167763297162
165	15	0.05700676628004974
165	25	0.06461485534157188
166	23	0.07249716897117531
166	81	0.07615147967747335
167	33	0.09001458388308026
167	43	0.07890433503583866
168	26	0.07508855225938946
168	72	0.0735600963892592
169	11	0.07123855095595824
169	98	0.04362631390890663
170	80	0.0713813935034585
170	164	0.016456444334379344
171	50	0.07347711126035092
171	74	0.07517153738829774
172	70	0.09908015362907192
172	94	0.0833522788033605
173	68	0.12654771631692
173	71	0.09642525665605298
174	169	0.017331431889654816
174	170	0.01222937892115599
175	52	0.11060211801380213
175	64	0.07858707117538707
176	58	0.1146339330544255
176	148	0.05766336424287176
177	44	0.13861501408544658
177	174	0.01552349942806694
178	173	0.020949555014228967
178	175	0.014523417958744005
179	57	0.1599613910537792
179	176	0.012335906243518102
180	177	0.008484782495239169
180	178	0.005239879666922988
181	172	0.025844805990170965
181	179	0.009205869685504665
182	95	0.12494347203080211
182	180	0.00818575094217086
183	181	0.010074072030653747
183	182	0.007767988780157081
184	163	0.06303114782938074
184	183	0.011495815770362863
185	60	0.09317829742740918
185	167	0.025064945815834044
186	22	0.17181075457798167
186	76	0.09845951569228861
187	19	0.11701252610031473
187	166	0.01812260903482041
188	1	0.10733862216492854
188	168	0.014282999456693077
189	67	0.10799310688870153
189	187	0.010250136354541695
190	27	0.1401283581366737
190	171	0.015277047268731664
191	165	0.047638228641566506
191	185	0.015706365953028108
192	162	0.07584777809614335
192	189	0.01019529622818098
193	190	0.015386734939998896
193	192	0.007575680600541654
194	84	0.09644299576411375
194	188	0.01842186910075111
195	184	0.01929329113512278
195	191	0.014279288184371648
196	193	0.008688690932120163
196	194	0.008071233054366323
197	17	0.16631498011544887
197	186	0.022874209073740326
198	195	0.007063221317317552
198	196	0.00609815898511638
198	197	0.00601649473109982
